area,geom
17851.433098945927,"POLYGON((126.93677 37.5551354511575, 126.936863963678 37.5551013752976, 126.93710276749 37.5551805226537, 126.93738336057 37.5552736605747, 126.938656725377 37.5563206408654, 126.937348473713 37.5568023402227, 126.93677 37.5563160869565, 126.93677 37.5551354511575))"
86754.529329153884,"POLYGON((126.831821775776 37.5343249827339, 126.832640116315 37.5341300377364, 126.832436341227 37.5399036652454, 126.829831332991 37.5374293430416, 126.831821775776 37.5343249827339))"
248772.68681400557,"POLYGON((127.028375162007 37.5537691992331, 127.028888956367 37.5533541731092, 127.029706624536 37.5534625641277, 127.032123352313 37.556612941408, 127.031199207518 37.5603604577044, 127.030096444383 37.5605484864416, 127.028172872697 37.559144798995, 127.026321815521 37.5572606872268, 127.028375162007 37.5537691992331))"
180085.22002744244,"POLYGON((127.081895180223 37.54324324416, 127.084245196748 37.5439133291932, 127.083203835464 37.5503508353112, 127.082314998538 37.5505686003581, 127.081408855624 37.5496152177652, 127.080526493521 37.5445744895842, 127.081895180223 37.54324324416))"
189036.10016950214,"POLYGON((127.050988859382 37.5753423494413, 127.051084686347 37.5753434071341, 127.054949783983 37.5773679820864, 127.053967667743 37.5792525835205, 127.052760255488 37.5803094782586, 127.051273049813 37.5809898598021, 127.049805745561 37.5798943870371, 127.049084843147 37.5792088380457, 127.049037372595 37.5790904431117, 127.050988859382 37.5753423494413))"
62750.831735968066,"POLYGON((127.066894745308 37.5899568275246, 127.070263279302 37.5919114089776, 127.070090235299 37.5926049918511, 127.066966140757 37.5927131856015, 127.066391550975 37.5917713767864, 127.066894745308 37.5899568275246))"
394693.19176233426,"POLYGON((127.11000405844 37.5467537219835, 127.110787329518 37.5459066647842, 127.111084393766 37.5463672182133, 127.111344902323 37.5467724222604, 127.111465384462 37.5469429308419, 127.111470712039 37.5472033663749, 127.111493365304 37.548303968876, 127.111532104414 37.5503548130406, 127.111532828798 37.5503703003944, 127.111533971196 37.5503776153739, 127.111553818219 37.550507078241, 127.111696904894 37.5507076224528, 127.112049139926 37.5512037120236, 127.112322304697 37.5515891610189, 127.112545347849 37.5519041179564, 127.113268196766 37.5529237355137, 127.113691839147 37.5535250510994, 127.113938735755 37.5538756798573, 127.114095114402 37.5540865697695, 127.114258116295 37.5543663248174, 127.114672787791 37.5553560800355, 127.115251837567 37.5567587431169, 127.115252303224 37.5567598238559, 127.115225696449 37.556760164827, 127.115009970409 37.556772202363, 127.114364929992 37.55680773393, 127.113962480773 37.5568221913181, 127.113522527478 37.5568304931167, 127.11331438818 37.5568304110581, 127.113320070408 37.5568385686439, 127.113324743103 37.5568906504284, 127.113331381763 37.5569556865808, 127.113332826542 37.5570970234476, 127.113352945323 37.5571854184998, 127.113527110789 37.5575335399258, 127.113553988654 37.5578803953725, 127.113562887561 37.55792037284, 127.113565961285 37.557962608308, 127.11367886069 37.5581328421793, 127.113863387431 37.5584294256269, 127.113844666084 37.5584432465949, 127.113793277183 37.5584841192974, 127.113780010409 37.5584900424017, 127.113655049374 37.5585338050661, 127.113645683808 37.5585374719769, 127.113600437921 37.5585541201678, 127.11355961556 37.5585696469173, 127.113500412873 37.558592507119, 127.113379335172 37.5586374010547, 127.113362730033 37.5586436065812, 127.113322076908 37.5586588447715, 127.113159124738 37.5587198157333, 127.113050784501 37.5587607509544, 127.112960643464 37.5587943438575, 127.112743079199 37.5588759083311, 127.112710735179 37.5588849576967, 127.112636488182 37.5589061377707, 127.112501251399 37.5589437190851, 127.112423485304 37.558965469956, 127.112401741752 37.5589716801733, 127.112299572783 37.5589999319892, 127.1122972648 37.5590005017778, 127.11228150722 37.5589906687476, 127.112160623009 37.5589147566064, 127.112042560913 37.5588413824887, 127.111890696219 37.5587471999707, 127.111794394642 37.5586864731697, 127.111642747285 37.5586164997107, 127.111518168553 37.5585594660788, 127.111421903648 37.5585156324882, 127.111372187421 37.5585018755955, 127.111362812662 37.5584993525369, 127.111312564948 37.5584858844301, 127.111265690754 37.5584729807896, 127.111246408897 37.5584676468328, 127.111168036562 37.55844632114, 127.111037310753 37.5584109705115, 127.11102261588 37.5584078847369, 127.110943193592 37.5583882447184, 127.110845542929 37.5583638462817, 127.110840946312 37.5583627243008, 127.110826602725 37.5583599264931, 127.110802374688 37.5583543087259, 127.110507317386 37.5582884127804, 127.110349871603 37.5582533653565, 127.110242573073 37.5582796469568, 127.110081884016 37.5583180868579, 127.109986601402 37.5583421137135, 127.109916795285 37.5583742710606, 127.10989064596 37.5583861160445, 127.109748908657 37.5584524237179, 127.109622732827 37.5585108152977, 127.109564587222 37.5585376188926, 127.109528541721 37.5585542661145, 127.109321670718 37.5584480212919, 127.10921548847 37.5583932118939, 127.10917872604 37.5583850376107, 127.11000405844 37.5467537219835))"
591553.1155274465,"POLYGON((127.118356197537 37.5600996181799, 127.118320812216 37.560077568972, 127.117933676025 37.5598335670185, 127.117741967175 37.5597129602644, 127.117466012639 37.5595437284796, 127.117367062819 37.5594793598297, 127.117339264458 37.5594636197899, 127.117303316808 37.5594256423122, 127.115645631834 37.5576998794642, 127.115252580964 37.5567598238575, 127.115235157962 37.5567115385853, 127.114658008692 37.5553153877446, 127.114268055307 37.5543790195531, 127.11408798473 37.5540750081212, 127.113904947395 37.5538291761503, 127.113741720952 37.5535942360485, 127.113166656159 37.5527791958691, 127.112669394282 37.5520779917687, 127.112005885509 37.5511442693728, 127.1115574459 37.5505072553191, 127.111534248935 37.5503776153755, 127.111533106537 37.5503703003961, 127.111532382154 37.5503548130423, 127.111493643044 37.5483039688777, 127.111470989778 37.5472033663766, 127.111465662201 37.5469429308435, 127.111345180063 37.5467724222621, 127.111084671505 37.5463672182149, 127.110787493129 37.5459064878464, 127.113094134555 37.5434118618887, 127.115529162725 37.5443838124839, 127.118557469199 37.5593515895663, 127.118356197537 37.5600996181799))"
122608.23128613496,"POLYGON((127.056517275259 37.5042870365951, 127.058806690581 37.5052113347066, 127.05841499574 37.5081668503266, 127.055328947673 37.509978226366, 127.055098637764 37.5099612263376, 127.054922359514 37.509869241701, 127.056517275259 37.5042870365951))"
0.64510877148800516,"POLYGON((127.059644674964 37.616225074556, 127.059619371094 37.6162365284697, 127.059639442578 37.6162222368842, 127.059644674964 37.616225074556))"
92621.537577888754,"POLYGON((127.056512015375 37.6184489650531, 127.059619880793 37.6162361655465, 127.059644542401 37.6162250026635, 127.060720992509 37.6168087827715, 127.056642352233 37.6214794837326, 127.055991679259 37.6194119247481, 127.056512015375 37.6184489650531))"
680147.7432972542,"POLYGON((126.943420962961 37.658064611481, 126.943338294904 37.6580585803725, 126.942697217611 37.6579194583425, 126.942437968893 37.6578337902819, 126.942099956177 37.6577221609709, 126.942069824516 37.657705297569, 126.941801472854 37.6575541587208, 126.941573096516 37.6574264739237, 126.941443452117 37.6573540236874, 126.941021500538 37.6571184284771, 126.94084891398 37.6570228455587, 126.940769190808 37.6569787198492, 126.940335210642 37.6567678477257, 126.940186061104 37.6566728255804, 126.940128159297 37.6566359275846, 126.940067674477 37.6565843603493, 126.939904724819 37.6564454982444, 126.939666230845 37.6562410594353, 126.939398464152 37.6559440476039, 126.939285109897 37.6558164458889, 126.939036245763 37.6555364716072, 126.938809816838 37.6552756273996, 126.938459653756 37.6547711741769, 126.938261612601 37.6543545925335, 126.938151060268 37.6541220636627, 126.938121572721 37.6540701156262, 126.937923330482 37.6537209712345, 126.937837033082 37.6535919771439, 126.937747238787 37.6534578095006, 126.937739938895 37.6534469217762, 126.937622896852 37.6531607988716, 126.937569801431 37.6530341921165, 126.937537095976 37.6529563481566, 126.937425068731 37.652691337599, 126.93730616191 37.6525206372572, 126.937163318142 37.6523157046983, 126.937060732484 37.6522213165901, 126.936845190926 37.6520370443947, 126.938752851665 37.6493718886013, 126.948592184532 37.6468435940071, 126.943420962961 37.658064611481))"
122484.97499183506,"POLYGON((127.054960132718 37.5723722315828, 127.055278215721 37.5725194133928, 127.055868349561 37.5760687690979, 127.055015485858 37.5773304191964, 127.054949783983 37.5773679820864, 127.051084686347 37.5753434071341, 127.054960132718 37.5723722315828))"
77248.999338365087,"POLYGON((126.901323451993 37.5158125971421, 126.90219577912 37.5152053890438, 126.902612826522 37.5153921391857, 126.903161573034 37.5199757865168, 126.900326603774 37.5185583018868, 126.901323451993 37.5158125971421))"
2606.7585159865084,"POLYGON((126.959013168307 37.5138301278977, 126.95960655305 37.5140383172025, 126.959534309847 37.5140682767598, 126.959084059446 37.5142570368265, 126.958891725862 37.5143383455822, 126.958715650017 37.5144123258043, 126.958651608694 37.5144375757493, 126.958645591879 37.5141848589126, 126.959013168307 37.5138301278977))"
113656.36254359146,"POLYGON((126.958651606111 37.5144374672549, 126.958715372264 37.5144123258026, 126.958891448109 37.5143383455805, 126.959083781693 37.5142570368248, 126.959534032095 37.5140682767581, 126.959606402588 37.5140382644132, 126.964854880931 37.5158795156053, 126.958726194943 37.5175701876019, 126.958651606111 37.5144374672549))"
158603.58720420086,"POLYGON((126.928803881053 37.6183793421622, 126.931216009983 37.6223124523882, 126.926850901516 37.6244249781435, 126.925983961911 37.6219236442032, 126.928803881053 37.6183793421622))"
170968.23630927765,"POLYGON((126.831274246517 37.5484576893862, 126.832727044447 37.5497922668696, 126.833633627629 37.5509173284309, 126.833766433148 37.5525834340449, 126.833116056385 37.5538463349555, 126.83060313197 37.5544199372677, 126.829886806167 37.5539850251731, 126.829554045064 37.5510852498467, 126.831274246517 37.5484576893862))"
102949.70932127068,"POLYGON((126.889795613577 37.5239335117493, 126.891083737904 37.5232693226431, 126.89355915203 37.5230774300752, 126.894043614576 37.5237757374167, 126.893986739814 37.5257007293851, 126.893160332621 37.5260621386588, 126.889942919803 37.5255112975538, 126.889548448071 37.5241271862132, 126.889795613577 37.5239335117493))"
116755.97090051202,"POLYGON((127.074386575092 37.6611934249084, 127.077091368942 37.6609096432585, 127.080600979952 37.6627092142101, 127.080551108234 37.6627455768887, 127.077257551047 37.6633919759628, 127.07269110687 37.6628888931298, 127.074386575092 37.6611934249084))"
209592.7262706761,"POLYGON((127.07639003386 37.5507750225733, 127.07700162331 37.5502219895602, 127.07923924537 37.5490959603946, 127.081408855624 37.5496152177652, 127.082314998538 37.5505686003581, 127.081855120466 37.5517101505602, 127.081197714677 37.5522353540883, 127.076109979366 37.5543290276808, 127.075709011349 37.553652394151, 127.075600967454 37.5533198707089, 127.075577600153 37.5515517449087, 127.07639003386 37.5507750225733))"
112753.0511309829,"POLYGON((127.069739643474 37.4887640982539, 127.071133156408 37.4867466243043, 127.075197768527 37.4908669160413, 127.072363111669 37.49104082137, 127.069646110288 37.4894964205848, 127.069739643474 37.4887640982539))"
106475.64033945366,"POLYGON((126.8174454 37.5556802, 126.818025 37.554935, 126.820923346253 37.5546792635659, 126.821279983398 37.5550537325681, 126.821084525771 37.5565372879996, 126.818019270217 37.5585370803929, 126.817118053845 37.5585523985182, 126.8174454 37.5556802))"
400574.91907824483,"POLYGON((126.930104981059 37.5360585849534, 126.935610176134 37.5344635495307, 126.935745419967 37.5344424588745, 126.937868170034 37.5373442551959, 126.937614465132 37.5382776835522, 126.937199002779 37.53847366122, 126.936443608178 37.5388299864633, 126.935358718505 37.5393415349437, 126.935337845052 37.5393516594154, 126.934325797652 37.5398370653195, 126.93415846845 37.5399177800182, 126.932902854713 37.5405226862946, 126.93185217632 37.5408661421417, 126.930470628749 37.5413114451971, 126.927857912423 37.5385316323895, 126.927693902338 37.5381758855879, 126.930104981059 37.5360585849534))"
206640.0822042572,"POLYGON((126.930470628749 37.5413114451971, 126.93185217632 37.5408661421417, 126.932902854713 37.5405226862946, 126.93415846845 37.5399177800182, 126.934322345119 37.5398387301913, 126.935337845052 37.5393516594154, 126.935358718505 37.5393415349437, 126.936443608178 37.5388299864633, 126.937199002779 37.53847366122, 126.937614465132 37.5382776835522, 126.936052081135 37.5440254629798, 126.932806236334 37.5437962025664, 126.930470628749 37.5413114451971))"
488032.81591708172,"POLYGON((127.020347610318 37.6552456044747, 127.023851308303 37.6540428962247, 127.026827360213 37.6549523640251, 127.027108516597 37.6602541701245, 127.026705693241 37.6604814038128, 127.020096248779 37.6630793357401, 127.019646450067 37.661838603848, 127.020347610318 37.6552456044747))"
37962.63667350373,"POLYGON((126.967720074272 37.5669125074272, 126.967550602884 37.5679142043846, 126.965883484848 37.5688137878788, 126.964805248026 37.5677434450508, 126.964819413788 37.5677277933048, 126.965084491913 37.5674336486594, 126.965377710383 37.5671091036629, 126.965426191091 37.5670592758154, 126.965561732726 37.5669250158402, 126.965574291692 37.5669120724608, 126.965629498038 37.5668571830205, 126.965677094186 37.5668101748926, 126.965711780737 37.5667755514218, 126.965716027229 37.5667716153901, 126.96573176758 37.5667569790999, 126.965773469751 37.5667178658268, 126.967720074272 37.5669125074272))"
12094.151770796163,"POLYGON((126.965773034835 37.5667178223357, 126.965731701395 37.5667565897685, 126.965715961044 37.5667712260599, 126.965711714551 37.566775162092, 126.965677027996 37.5668097855661, 126.965629431844 37.5668567936982, 126.965574225493 37.5669116831436, 126.965561666525 37.5669246265242, 126.965426124878 37.5670588865118, 126.965377644165 37.5671087143639, 126.965084425667 37.5674332593904, 126.964819347517 37.567727404063, 126.964805027553 37.5677432261873, 126.963547943581 37.5664952943582, 126.965773034835 37.5667178223357))"
163226.27041837916,"POLYGON((127.060768789216 37.5873824581277, 127.063726712077 37.5866572899423, 127.064179391974 37.5876208065279, 127.062842476434 37.5920960746495, 127.060594537519 37.5927963940806, 127.060151840057 37.5921381078919, 127.060768789216 37.5873824581277))"
